id,faculty_name,lecture_name,register,passed
20985,農学研究科,農業システム工学特論,"{NULL,16,NULL,12,NULL}","{NULL,13,NULL,12,NULL}"
20986,農学研究科,農業会計学方法論A,"{NULL,5,2,6,5}","{NULL,4,2,5,5}"
20987,農学研究科,農業会計学方法論B,"{NULL,2,2,5,7}","{NULL,2,2,5,7}"
20988,農学研究科,農業経営情報会計学専攻演習1,"{NULL,2,2,2,5}","{NULL,1,2,2,4}"
20989,農学研究科,農産物性論,"{NULL,9,NULL,17,NULL}","{NULL,8,NULL,17,NULL}"
20990,農学研究科,農村土地利用計画論,"{NULL,23,NULL,16,NULL}","{NULL,17,NULL,16,NULL}"
20991,農学研究科,比較農業論演習1,"{NULL,1,NULL,2,NULL}","{NULL,1,NULL,2,NULL}"
20992,農学研究科,比較農業論実験1,"{NULL,1,NULL,2,NULL}","{NULL,1,NULL,2,NULL}"
20993,農学研究科,比較農史学2B,"{NULL,3,NULL,NULL,5}","{NULL,3,NULL,NULL,5}"
20994,農学研究科,微生物生態学特論,"{NULL,12,NULL,12,NULL}","{NULL,12,NULL,10,NULL}"
20995,農学研究科,木材構造情報学1,"{NULL,14,NULL,NULL,NULL}","{NULL,11,NULL,NULL,NULL}"
20996,農学研究科,木材構造情報学演習1,"{NULL,1,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
20997,農学研究科,木材構造情報学専攻実験1,"{NULL,1,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
20998,農学研究科,木質構造科学 I,"{NULL,22,NULL,NULL,NULL}","{NULL,21,NULL,NULL,NULL}"
20999,農学研究科,木質構造機能学演習2,"{NULL,4,3,3,1}","{NULL,4,3,3,1}"
21000,農学研究科,木質構造機能学専攻実験2,"{NULL,4,3,3,1}","{NULL,4,3,3,1}"
21001,農学研究科,木造建築インターンシップ,"{NULL,3,3,3,3}","{NULL,2,2,3,3}"
21002,農学研究科,緑地環境デザイン学特論,"{NULL,15,NULL,15,NULL}","{NULL,13,NULL,15,NULL}"
21003,農学研究科,林産加工学特論3,"{NULL,17,NULL,7,NULL}","{NULL,11,NULL,7,NULL}"
21004,農学研究科,林産加工学特論4,"{NULL,11,NULL,5,NULL}","{NULL,9,NULL,5,NULL}"
21005,人間・環境学研究科,アイソトープ動態論1,"{NULL,2,NULL,3,NULL}","{NULL,1,NULL,1,NULL}"
21006,人間・環境学研究科,イギリス近現代文化論2A,"{NULL,7,NULL,4,NULL}","{NULL,6,NULL,4,NULL}"
21007,人間・環境学研究科,エネルギー物質変換論2,"{NULL,5,NULL,9,NULL}","{NULL,5,NULL,6,NULL}"
21008,人間・環境学研究科,異文化理解教育論2,"{NULL,7,NULL,7,2}","{NULL,7,NULL,6,2}"
21009,人間・環境学研究科,宇宙環境動態学演習2,"{NULL,3,1,2,2}","{NULL,3,1,1,2}"
21010,人間・環境学研究科,英米文芸構造論1A,"{NULL,11,7,4,8}","{NULL,8,5,4,8}"
21011,人間・環境学研究科,英米文芸構造論1B,"{NULL,11,5,4,7}","{NULL,10,5,4,6}"
21012,人間・環境学研究科,英米文芸表象論1A,"{NULL,17,8,3,3}","{NULL,14,5,2,3}"
21013,人間・環境学研究科,英米文芸表象論1B,"{NULL,16,5,8,3}","{NULL,14,4,7,3}"
21014,人間・環境学研究科,欧米歴史社会論1B,"{NULL,3,6,4,2}","{NULL,3,5,2,1}"
21015,人間・環境学研究科,欧米歴史社会論2A,"{NULL,6,NULL,NULL,4}","{NULL,4,NULL,NULL,3}"
21016,人間・環境学研究科,音声科学論2,"{NULL,4,NULL,NULL,NULL}","{NULL,3,NULL,NULL,NULL}"
21017,人間・環境学研究科,外国語教育学2,"{NULL,5,NULL,NULL,NULL}","{NULL,5,NULL,NULL,NULL}"
21018,人間・環境学研究科,外国語教育授業研究論2,"{NULL,11,NULL,2,2}","{NULL,11,NULL,1,2}"
21019,人間・環境学研究科,外国語教育政策論2,"{NULL,8,NULL,2,NULL}","{NULL,5,NULL,2,NULL}"
21020,人間・環境学研究科,外国語教育測定評価論2,"{NULL,10,NULL,17,NULL}","{NULL,10,NULL,17,NULL}"
21021,人間・環境学研究科,外国語教授法開発論2,"{NULL,6,NULL,NULL,NULL}","{NULL,6,NULL,NULL,NULL}"
21022,人間・環境学研究科,外国語習得論2,"{NULL,8,NULL,4,NULL}","{NULL,6,NULL,4,NULL}"
21023,人間・環境学研究科,環境考古学論1,"{NULL,9,NULL,3,NULL}","{NULL,8,NULL,2,NULL}"
21024,人間・環境学研究科,環境造形論2,"{NULL,3,NULL,11,NULL}","{NULL,3,NULL,10,NULL}"
21025,人間・環境学研究科,環境造形論演習2,"{NULL,1,NULL,3,NULL}","{NULL,1,NULL,3,NULL}"
21026,人間・環境学研究科,環境風土論2,"{NULL,5,NULL,6,NULL}","{NULL,5,NULL,4,NULL}"
21027,人間・環境学研究科,環境風土論演習2,"{NULL,1,NULL,3,NULL}","{NULL,1,NULL,2,NULL}"
21028,人間・環境学研究科,関係発達論2,"{NULL,13,NULL,12,NULL}","{NULL,11,NULL,12,NULL}"
21029,人間・環境学研究科,強相関電子物性論1,"{NULL,6,NULL,2,NULL}","{NULL,5,NULL,2,NULL}"
21030,人間・環境学研究科,近代移民史1,"{NULL,5,NULL,NULL,NULL}","{NULL,4,NULL,NULL,NULL}"
21031,人間・環境学研究科,計算基礎論1,"{NULL,9,NULL,5,NULL}","{NULL,7,NULL,5,NULL}"
21032,人間・環境学研究科,現象数理論演習4A,"{NULL,1,NULL,NULL,1}","{NULL,1,NULL,NULL,1}"
21033,人間・環境学研究科,現象数理論演習4B,"{NULL,1,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21034,人間・環境学研究科,現象数理論演習5A,"{NULL,1,1,2,2}","{NULL,1,1,2,2}"
21035,人間・環境学研究科,現象数理論演習5B,"{NULL,1,2,2,2}","{NULL,1,2,2,2}"
21036,人間・環境学研究科,現代社会論特別演習1,"{NULL,1,NULL,4,1}","{NULL,1,NULL,4,1}"
21037,人間・環境学研究科,現代社会論特別演習2,"{NULL,1,NULL,3,1}","{NULL,1,NULL,3,1}"
21038,人間・環境学研究科,言語教育設計学2,"{NULL,12,NULL,10,NULL}","{NULL,11,NULL,10,NULL}"
21039,人間・環境学研究科,固体電子構造論2,"{NULL,7,NULL,5,NULL}","{NULL,7,NULL,5,NULL}"
21040,人間・環境学研究科,光・物質相関論2,"{NULL,5,NULL,5,NULL}","{NULL,5,NULL,5,NULL}"
21041,人間・環境学研究科,光機能性材料設計論2,"{NULL,5,NULL,11,NULL}","{NULL,4,NULL,11,NULL}"
21042,人間・環境学研究科,国家法システム論1,"{NULL,3,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21043,人間・環境学研究科,国際政治論2,"{NULL,7,NULL,5,NULL}","{NULL,5,NULL,5,NULL}"
21044,人間・環境学研究科,材料プロセス論1,"{NULL,4,NULL,NULL,NULL}","{NULL,3,NULL,NULL,NULL}"
21045,人間・環境学研究科,史料学論1,"{NULL,2,NULL,1,NULL}","{NULL,2,NULL,1,NULL}"
21046,人間・環境学研究科,自己存在論2,"{NULL,5,NULL,7,NULL}","{NULL,3,NULL,6,NULL}"
21047,人間・環境学研究科,自然言語論2,"{NULL,3,NULL,2,NULL}","{NULL,3,NULL,2,NULL}"
21048,人間・環境学研究科,社会制度論2,"{NULL,5,NULL,6,NULL}","{NULL,5,NULL,5,NULL}"
21049,人間・環境学研究科,社会法システム論2,"{NULL,4,NULL,10,NULL}","{NULL,4,NULL,8,NULL}"
21050,人間・環境学研究科,宗教美術調査法論,"{NULL,3,NULL,NULL,2}","{NULL,2,NULL,NULL,1}"
21051,人間・環境学研究科,情報基礎論1,"{NULL,10,NULL,6,NULL}","{NULL,4,NULL,5,NULL}"
21052,人間・環境学研究科,触媒設計論2,"{NULL,12,NULL,20,NULL}","{NULL,12,NULL,19,NULL}"
21053,人間・環境学研究科,人間形成論2,"{NULL,11,NULL,10,NULL}","{NULL,10,NULL,10,NULL}"
21054,人間・環境学研究科,人間形成論演習4,"{NULL,7,5,6,5}","{NULL,7,5,6,5}"
21055,人間・環境学研究科,人間実践論2,"{NULL,15,NULL,5,NULL}","{NULL,8,NULL,4,NULL}"
21056,人間・環境学研究科,人間社会論のための映画学,"{NULL,20,5,7,NULL}","{NULL,12,2,3,NULL}"
21057,人間・環境学研究科,人文情報学2A,"{NULL,1,NULL,NULL,1}","{NULL,0,NULL,NULL,0}"
21058,人間・環境学研究科,数理情報論特別演習1,"{NULL,1,1,1,1}","{NULL,1,1,1,1}"
21059,人間・環境学研究科,数理情報論特別演習2,"{NULL,1,1,1,1}","{NULL,1,1,1,1}"
21060,人間・環境学研究科,生活環境構成論2,"{NULL,4,NULL,9,NULL}","{NULL,3,NULL,9,NULL}"
21061,人間・環境学研究科,生活環境構成論演習2,"{NULL,3,NULL,3,NULL}","{NULL,3,NULL,3,NULL}"
21062,人間・環境学研究科,生成無意識論2,"{NULL,9,NULL,6,NULL}","{NULL,9,NULL,6,NULL}"
21063,人間・環境学研究科,生物多様性科学2,"{NULL,12,NULL,6,NULL}","{NULL,11,NULL,4,NULL}"
21064,人間・環境学研究科,生命環境相関論特別演習1,"{NULL,2,2,1,NULL}","{NULL,2,2,1,NULL}"
21065,人間・環境学研究科,生命環境相関論特別演習2,"{NULL,2,2,1,NULL}","{NULL,2,2,1,NULL}"
21066,人間・環境学研究科,精神医科学1,"{NULL,25,NULL,15,NULL}","{NULL,22,NULL,14,NULL}"
21067,人間・環境学研究科,素粒子物性相関論2,"{NULL,7,NULL,6,NULL}","{NULL,5,NULL,5,NULL}"
21068,人間・環境学研究科,多言語社会言語教育論2,"{NULL,11,NULL,9,NULL}","{NULL,11,NULL,8,NULL}"
21069,人間・環境学研究科,知的情報処理論,"{NULL,7,6,7,4}","{NULL,4,2,6,4}"
21070,人間・環境学研究科,地域形成論1,"{NULL,13,NULL,7,5}","{NULL,10,NULL,6,5}"
21071,人間・環境学研究科,地域構造論1,"{NULL,6,NULL,6,4}","{NULL,5,NULL,5,4}"
21072,人間・環境学研究科,地域文明論特別演習2,"{NULL,1,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21073,人間・環境学研究科,地球環境動態論特別演習1,"{NULL,1,NULL,2,1}","{NULL,1,NULL,2,1}"
21074,人間・環境学研究科,地球環境動態論特別演習2,"{NULL,1,NULL,2,1}","{NULL,1,NULL,2,1}"
21075,人間・環境学研究科,地球圏動態学(固体圏)演習1,"{NULL,25,20,21,22}","{NULL,25,20,20,21}"
21076,人間・環境学研究科,地球圏動態学(固体圏)演習2,"{NULL,10,14,12,11}","{NULL,9,14,9,10}"
21077,人間・環境学研究科,地球圏動態学(流体圏)演習1,"{NULL,1,NULL,NULL,1}","{NULL,0,NULL,NULL,0}"
21078,人間・環境学研究科,地球圏動態学1,"{NULL,31,24,20,22}","{NULL,31,23,19,21}"
21079,人間・環境学研究科,地球圏動態学2,"{NULL,1,5,1,3}","{NULL,0,5,0,1}"
21080,人間・環境学研究科,中国社会論1B,"{NULL,6,4,1,2}","{NULL,3,3,1,2}"
21081,人間・環境学研究科,低次元物質科学論1,"{NULL,6,NULL,3,NULL}","{NULL,4,NULL,3,NULL}"
21082,人間・環境学研究科,哲学・文化史2,"{NULL,5,NULL,9,NULL}","{NULL,3,NULL,8,NULL}"
21083,人間・環境学研究科,東アジア比較思想論2,"{NULL,16,NULL,5,NULL}","{NULL,11,NULL,4,NULL}"
21084,人間・環境学研究科,東アジア文化論演習1B,"{NULL,1,3,3,1}","{NULL,1,3,3,1}"
21085,人間・環境学研究科,東アジア文献論A,"{NULL,4,2,1,2}","{NULL,3,2,1,2}"
21086,人間・環境学研究科,動物多様性科学演習1,"{NULL,15,9,7,7}","{NULL,15,9,7,7}"
21087,人間・環境学研究科,動物多様性科学演習2,"{NULL,14,12,5,10}","{NULL,14,12,4,8}"
21088,人間・環境学研究科,日本歴史社会論2A,"{NULL,5,NULL,NULL,2}","{NULL,5,NULL,NULL,2}"
21089,人間・環境学研究科,認識人間学1,"{NULL,16,NULL,9,NULL}","{NULL,13,NULL,8,NULL}"
21090,人間・環境学研究科,認知言語論2,"{NULL,10,NULL,10,NULL}","{NULL,7,NULL,10,NULL}"
21091,人間・環境学研究科,物質機能相関論演習1A,"{NULL,5,NULL,7,NULL}","{NULL,5,NULL,6,NULL}"
21092,人間・環境学研究科,物質機能相関論演習1B,"{NULL,5,NULL,7,NULL}","{NULL,5,NULL,6,NULL}"
21093,人間・環境学研究科,物質機能相関論演習2A,"{NULL,4,NULL,4,NULL}","{NULL,4,NULL,4,NULL}"
21094,人間・環境学研究科,物質機能相関論演習2B,"{NULL,4,NULL,4,NULL}","{NULL,4,NULL,4,NULL}"
21095,人間・環境学研究科,物質機能相関論演習3A,"{NULL,4,NULL,NULL,NULL}","{NULL,4,NULL,NULL,NULL}"
21096,人間・環境学研究科,物質機能相関論演習3B,"{NULL,2,NULL,NULL,3}","{NULL,2,NULL,NULL,3}"
21097,人間・環境学研究科,物質機能相関論演習4A,"{NULL,10,NULL,12,NULL}","{NULL,9,NULL,12,NULL}"
21098,人間・環境学研究科,物質機能相関論演習4B,"{NULL,7,NULL,13,NULL}","{NULL,7,NULL,13,NULL}"
21099,人間・環境学研究科,物質機能相関論演習5A,"{NULL,1,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21100,人間・環境学研究科,物質物性相関論演習1B,"{NULL,2,NULL,NULL,3}","{NULL,2,NULL,NULL,2}"
21101,人間・環境学研究科,物質物性相関論演習3A,"{NULL,2,NULL,5,NULL}","{NULL,2,NULL,2,NULL}"
21102,人間・環境学研究科,物質物性相関論演習4A,"{NULL,1,NULL,2,NULL}","{NULL,1,NULL,2,NULL}"
21103,人間・環境学研究科,物質物性相関論演習6A,"{NULL,5,NULL,3,NULL}","{NULL,5,NULL,3,NULL}"
21104,人間・環境学研究科,文化遺産学演習4A,"{NULL,1,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21105,人間・環境学研究科,文化交渉複合論2,"{NULL,1,NULL,NULL,1}","{NULL,1,NULL,NULL,1}"
21106,人間・環境学研究科,文芸表象論特別演習1,"{NULL,4,2,5,NULL}","{NULL,4,2,5,NULL}"
21107,人間・環境学研究科,文明交流論演習1B,"{NULL,3,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21108,人間・環境学研究科,文明構造論演習2,"{NULL,8,4,5,5}","{NULL,8,4,5,5}"
21109,人間・環境学研究科,文明構造論特別演習1,"{NULL,2,2,2,NULL}","{NULL,2,2,2,NULL}"
21110,人間・環境学研究科,文明構造論特別演習2,"{NULL,2,2,2,1}","{NULL,2,2,2,1}"
21111,人間・環境学研究科,保存科学論1,"{NULL,5,NULL,NULL,5}","{NULL,5,NULL,NULL,5}"
21112,人間・環境学研究科,量子物性基礎論1,"{NULL,3,NULL,3,NULL}","{NULL,3,NULL,2,NULL}"
21113,人間・環境学研究科,力学系理論1,"{NULL,5,NULL,4,2}","{NULL,3,NULL,3,2}"
21114,人間・環境学研究科,力学系理論2,"{NULL,2,NULL,1,3}","{NULL,2,NULL,1,2}"
21115,人間・環境学研究科,歴史社会論演習2B,"{NULL,2,NULL,NULL,1}","{NULL,2,NULL,NULL,1}"
21116,人間・環境学研究科,歴史社会論特別演習1,"{NULL,1,NULL,NULL,1}","{NULL,1,NULL,NULL,1}"
21117,人間・環境学研究科,歴史社会論特別演習2,"{NULL,1,NULL,NULL,2}","{NULL,1,NULL,NULL,2}"
21118,人間・環境学研究科,歴史地域論,"{NULL,10,NULL,2,NULL}","{NULL,5,NULL,0,NULL}"
21119,エネルギー科学研究科,Advanced Energy Science and Technology,"{NULL,8,NULL,11,NULL}","{NULL,7,NULL,9,NULL}"
21120,エネルギー科学研究科,Fusion Systems and Materials,"{NULL,6,NULL,12,NULL}","{NULL,4,NULL,11,NULL}"
21121,エネルギー科学研究科,Socio-Environmental Energy Science 2,"{NULL,30,NULL,33,NULL}","{NULL,26,NULL,27,NULL}"
21122,エネルギー科学研究科,エネルギー応用プロセス学特論,"{NULL,4,NULL,6,4}","{NULL,3,NULL,6,4}"
21123,エネルギー科学研究科,エネルギー科学技術政策論 I,"{NULL,3,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21124,エネルギー科学研究科,エネルギー科学技術政策論 II,"{NULL,1,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21125,エネルギー科学研究科,エネルギー社会・環境科学通論I,"{NULL,30,NULL,27,NULL}","{NULL,28,NULL,22,NULL}"
21126,エネルギー科学研究科,エネルギー社会工学特論,"{NULL,2,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21127,エネルギー科学研究科,エネルギー変換材料学,"{NULL,27,NULL,25,NULL}","{NULL,26,NULL,24,NULL}"
21128,エネルギー科学研究科,エネルギー有効利用論,"{NULL,11,NULL,9,NULL}","{NULL,9,NULL,9,NULL}"
21129,エネルギー科学研究科,システム安全学,"{NULL,14,NULL,12,NULL}","{NULL,9,NULL,6,NULL}"
21130,エネルギー科学研究科,プラズマ加熱学,"{NULL,11,11,14,13}","{NULL,8,6,8,11}"
21131,エネルギー科学研究科,構造健全化評価手法,"{NULL,8,NULL,NULL,NULL}","{NULL,2,NULL,NULL,NULL}"
21132,エネルギー科学研究科,構造健全化評価手法特論,"{NULL,1,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21133,エネルギー科学研究科,先進エネルギーシステム論,"{NULL,80,NULL,76,NULL}","{NULL,76,NULL,75,NULL}"
21134,エネルギー科学研究科,先進エネルギー生成学II,"{NULL,5,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21135,エネルギー科学研究科,先進エネルギー生成学特論 I,"{NULL,1,NULL,2,NULL}","{NULL,0,NULL,1,NULL}"
21136,エネルギー科学研究科,先進エネルギー生成学特論II,"{NULL,3,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21137,エネルギー科学研究科,電磁エネルギー変換,"{NULL,4,NULL,5,NULL}","{NULL,3,NULL,5,NULL}"
21138,エネルギー科学研究科,連続体熱力学,"{NULL,7,NULL,3,NULL}","{NULL,7,NULL,2,NULL}"
21139,アジア・アフリカ地域研究研究科,アジア比較政治論,"{NULL,2,4,2,6}","{NULL,2,4,2,5}"
21140,アジア・アフリカ地域研究研究科,アフリカ開発論,"{NULL,15,7,14,NULL}","{NULL,14,7,14,NULL}"
21141,アジア・アフリカ地域研究研究科,アフリカ環境学,"{NULL,20,10,4,NULL}","{NULL,18,10,4,NULL}"
21142,アジア・アフリカ地域研究研究科,シンハラ語II(初級),"{NULL,1,1,2,2}","{NULL,1,1,2,1}"
21143,アジア・アフリカ地域研究研究科,スーフィズム・タリーカ論Ⅰ,"{NULL,3,NULL,NULL,1}","{NULL,3,NULL,NULL,0}"
21144,アジア・アフリカ地域研究研究科,スーフィズム・タリーカ論Ⅱ,"{NULL,3,NULL,NULL,NULL}","{NULL,3,NULL,NULL,NULL}"
21145,アジア・アフリカ地域研究研究科,ネパール語II(初級),"{NULL,2,NULL,2,NULL}","{NULL,1,NULL,2,NULL}"
21146,アジア・アフリカ地域研究研究科,ヒンディー語III,"{NULL,1,NULL,2,NULL}","{NULL,1,NULL,2,NULL}"
21147,アジア・アフリカ地域研究研究科,ヒンディー語IV,"{NULL,1,NULL,1,NULL}","{NULL,1,NULL,1,NULL}"
21148,アジア・アフリカ地域研究研究科,ペルシア語Ⅰ(初級),"{NULL,1,1,1,NULL}","{NULL,1,1,1,NULL}"
21149,アジア・アフリカ地域研究研究科,リスク公共相関論,"{NULL,5,2,5,5}","{NULL,4,2,5,5}"
21150,アジア・アフリカ地域研究研究科,環境・感染症論,"{NULL,5,NULL,3,1}","{NULL,5,NULL,3,1}"
21151,アジア・アフリカ地域研究研究科,地域研究と比較政治学,"{NULL,6,5,2,4}","{NULL,5,3,2,4}"
21152,アジア・アフリカ地域研究研究科,地域歴史論,"{NULL,3,4,2,NULL}","{NULL,3,4,2,NULL}"
21153,アジア・アフリカ地域研究研究科,中東地域研究論,"{NULL,3,NULL,3,NULL}","{NULL,3,NULL,3,NULL}"
21154,アジア・アフリカ地域研究研究科,東南アジア経済論 I,"{NULL,4,NULL,NULL,NULL}","{NULL,4,NULL,NULL,NULL}"
21155,アジア・アフリカ地域研究研究科,東南アジア経済論 II,"{NULL,14,NULL,NULL,NULL}","{NULL,13,NULL,NULL,NULL}"
21156,情報学研究科,Seminar on IST IV,"{NULL,3,1,2,1}","{NULL,1,0,2,1}"
21157,情報学研究科,応用解析学通論B,"{NULL,38,NULL,44,NULL}","{NULL,29,NULL,41,NULL}"
21158,情報学研究科,応用数理学通論B,"{NULL,22,NULL,26,NULL}","{NULL,18,NULL,24,NULL}"
21159,情報学研究科,計算力学特論B,"{NULL,10,NULL,7,NULL}","{NULL,7,NULL,7,NULL}"
21160,情報学研究科,社会情報ネットワーク特別セミナー,"{NULL,3,2,2,4}","{NULL,3,1,1,4}"
21161,情報学研究科,情報学におけるインターンシップ,"{NULL,1,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21162,情報学研究科,情報学による社会貢献,"{NULL,1,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21163,情報学研究科,数理科学特論B,"{NULL,11,NULL,8,NULL}","{NULL,9,NULL,7,NULL}"
21164,情報学研究科,数理物理学特別セミナー,"{NULL,4,3,1,2}","{NULL,4,3,1,2}"
21165,情報学研究科,制御システム論セミナー,"{NULL,1,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21166,情報学研究科,非線型解析特論B,"{NULL,6,NULL,7,NULL}","{NULL,4,NULL,5,NULL}"
21167,情報学研究科,非線形物理学通論B,"{NULL,29,NULL,18,NULL}","{NULL,22,NULL,15,NULL}"
21168,情報学研究科,非線形力学特論B,"{NULL,22,NULL,10,NULL}","{NULL,16,NULL,10,NULL}"
21169,情報学研究科,非平衡物理学特論B,"{NULL,15,NULL,12,NULL}","{NULL,7,NULL,11,NULL}"
21170,情報学研究科,微分方程式特論B,"{NULL,9,NULL,8,NULL}","{NULL,6,NULL,8,NULL}"
21171,情報学研究科,並列分散システム論,"{NULL,20,16,18,NULL}","{NULL,15,12,13,NULL}"
21172,情報学研究科,離散数理セミナー,"{NULL,3,NULL,NULL,NULL}","{NULL,0,NULL,NULL,NULL}"
21173,生命科学研究科,Cellular & Molecular Neuroscience,"{NULL,12,NULL,11,NULL}","{NULL,11,NULL,9,NULL}"
21174,地球環境学舎,Academic Writing Strategies,"{NULL,25,17,7,10}","{NULL,22,15,6,7}"
21175,地球環境学舎,インターン研修,"{NULL,10,2,4,NULL}","{NULL,10,2,4,NULL}"
21176,地球環境学舎,環境工学先端実験演習,"{NULL,1,NULL,NULL,NULL}","{NULL,1,NULL,NULL,NULL}"
21177,地球環境学舎,環境適応エネルギー変換論,"{NULL,11,17,10,4}","{NULL,10,17,10,4}"
21178,地球環境学舎,生物地球化学I,"{NULL,10,NULL,2,NULL}","{NULL,10,NULL,1,NULL}"
21179,地球環境学舎,生物地球化学II,"{NULL,8,NULL,1,NULL}","{NULL,8,NULL,1,NULL}"
21180,地球環境学舎,地球益経済論,"{NULL,7,NULL,15,NULL}","{NULL,6,NULL,15,NULL}"
21181,地球環境学舎,発展途上国における強制移住,"{NULL,29,13,12,28}","{NULL,29,13,12,28}"
21182,地球環境学舎,流域・沿岸域統合管理学,"{NULL,13,37,33,64}","{NULL,12,36,32,62}"
21183,地球環境学舎,歴史地理学,"{NULL,4,NULL,NULL,NULL}","{NULL,4,NULL,NULL,NULL}"
